LAT,LON,TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot,Batt_Volt_Avg
-14.28,-170.71,2022-01-23 16:45:00,91890,12.77,43.8,31.0,72.8,0.0,,,,460.0,0.414018,
-14.28,-170.71,2022-01-23 17:00:00,91891,12.81,44.21,31.11111111111111,75.91,0.0,,,,313.2,0.281898,
-14.28,-170.71,2022-01-23 17:15:00,91892,12.81,43.69,29.666666666666668,75.24,0.0,,,,191.8,0.1725922,
-14.28,-170.71,2022-01-23 17:30:00,91893,12.75,41.36,29.5,78.09,0.0,,,,144.7,0.1302422,
-14.28,-170.71,2022-01-23 17:45:00,91894,12.67,39.51,29.166666666666668,82.0,0.0,,,,89.0,0.08011803,
-14.28,-170.71,2022-01-23 18:00:00,91895,12.62,38.1,28.555555555555557,83.4,0.0,,,,44.98,0.04047797,
-14.28,-170.71,2022-01-23 18:15:00,91896,12.62,36.76,28.111111111111107,83.3,0.0,,,,59.57,0.05361009,
-14.28,-170.71,2022-01-23 18:30:00,91897,12.59,35.75,28.055555555555557,85.7,0.0,,,,24.76,0.02228777,
-14.28,-170.71,2022-01-23 18:45:00,91898,12.58,35.06,27.77777777777778,85.5,0.0,,,,15.47,0.01392669,
-14.28,-170.71,2022-01-23 19:00:00,91899,12.57,34.46,27.555555555555554,86.7,0.0,,,,3.284,0.002955814,
-14.28,-170.71,2022-01-23 19:15:00,91900,12.56,33.89,27.22222222222222,87.8,0.0,,,,0.243,0.0002190207,
-14.28,-170.71,2022-01-23 19:30:00,91901,12.56,33.29,26.944444444444443,89.4,0.0,,,,0.02,1.8e-05,
-14.28,-170.71,2022-01-23 19:45:00,91902,12.56,32.82,26.722222222222218,90.6,0.0,,,,0.008,6.97e-06,
-14.28,-170.71,2022-01-23 20:00:00,91903,12.56,32.36,26.36666666666666,89.9,0.0,,,,0.005,4.5e-06,
-14.28,-170.71,2022-01-23 20:15:00,91904,12.56,32.0,26.227777777777774,86.4,0.0,,,,0.004,3.86e-06,
-14.28,-170.71,2022-01-23 20:30:00,91905,12.55,31.58,26.188888888888886,89.3,0.0,,,,0.003,2.57e-06,
-14.28,-170.71,2022-01-23 20:45:00,91906,12.55,31.23,25.572222222222223,91.5,0.0,,,,0.003,2.68e-06,
-14.28,-170.71,2022-01-23 21:00:00,91907,12.54,30.87,25.26111111111111,92.4,0.0,,,,0.006,5.47e-06,
-14.28,-170.71,2022-01-23 21:15:00,91908,12.54,30.52,25.083333333333336,92.6,0.0,,,,0.004,3.86e-06,
-14.28,-170.71,2022-01-23 21:30:00,91909,12.53,30.42,25.288888888888884,92.7,0.0,,,,0.007,5.9e-06,
-14.28,-170.71,2022-01-23 21:45:00,91910,12.53,30.36,25.12222222222222,93.8,0.0,,,,0.006,5.04e-06,
-14.28,-170.71,2022-01-23 22:00:00,91911,12.53,30.12,24.866666666666667,94.6,0.0,,,,0.007,6.44e-06,
-14.28,-170.71,2022-01-23 22:15:00,91912,12.52,29.84,24.67222222222222,95.5,0.0,,,,0.008,7.19e-06,
-14.28,-170.71,2022-01-23 22:30:00,91913,12.52,29.57,24.683333333333337,94.8,0.0,,,,0.007,5.9e-06,
-14.28,-170.71,2022-01-23 22:45:00,91914,12.51,29.42,24.977777777777774,95.0,0.0,,,,0.005,4.4e-06,
-14.28,-170.71,2022-01-23 23:00:00,91915,12.51,29.49,24.894444444444446,94.7,0.0,,,,0.007,5.9e-06,
-14.28,-170.71,2022-01-23 23:15:00,91916,12.5,29.41,24.79444444444444,95.0,0.0,,,,0.006,5.26e-06,
-14.28,-170.71,2022-01-23 23:30:00,91917,12.5,29.3,24.6,95.2,0.0,,,,0.003,2.79e-06,
-14.28,-170.71,2022-01-23 23:45:00,91918,12.49,29.11,24.450000000000003,95.5,0.0,,,,0.004,3.65e-06,
-14.28,-170.71,2022-01-24 00:00:00,91919,12.49,28.91,24.505555555555556,95.8,0.0,,,,0.004,3.75e-06,
-14.28,-170.71,2022-01-24 00:15:00,91920,12.48,28.79,24.488888888888887,96.2,0.0,,,,0.008,6.86e-06,
-14.28,-170.71,2022-01-24 00:30:00,91921,12.48,28.71,24.488888888888887,96.8,0.0,,,,0.009,7.83e-06,
-14.28,-170.71,2022-01-24 00:45:00,91922,12.47,28.7,24.461111111111112,97.4,0.0,,,,0.007,5.9e-06,
-14.28,-170.71,2022-01-24 01:00:00,91923,12.47,28.61,24.494444444444447,97.6,0.0,,,,0.006,5.15e-06,
-14.28,-170.71,2022-01-24 01:15:00,91924,12.46,28.7,24.577777777777776,97.8,0.0,,,,0.006,5.58e-06,
-14.28,-170.71,2022-01-24 01:30:00,91925,12.46,28.9,24.79444444444444,97.1,0.0,,,,0.005,4.4e-06,
-14.28,-170.71,2022-01-24 01:45:00,91926,12.45,29.02,24.866666666666667,97.3,0.0,,,,0.007,6.22e-06,
-14.28,-170.71,2022-01-24 02:00:00,91927,12.45,29.0,24.74444444444445,97.3,0.0,,,,0.009,7.72e-06,
-14.28,-170.71,2022-01-24 02:15:00,91928,12.44,28.93,24.694444444444443,97.6,0.0,,,,0.008,7.08e-06,
-14.28,-170.71,2022-01-24 02:30:00,91929,12.44,28.86,24.6,97.7,0.0,,,,0.005,4.5e-06,
-14.28,-170.71,2022-01-24 02:45:00,91930,12.43,28.68,24.477777777777778,97.7,0.0,,,,0.003,3e-06,
-14.28,-170.71,2022-01-24 03:00:00,91931,12.43,28.56,24.361111111111107,97.8,0.0,,,,0.004,3.75e-06,
-14.28,-170.71,2022-01-24 03:15:00,91932,12.42,28.44,24.288888888888888,97.9,0.0,,,,0.012,1.08e-05,
-14.28,-170.71,2022-01-24 03:30:00,91933,12.42,28.34,24.238888888888887,97.9,0.0,,,,0.005,4.4e-06,
-14.28,-170.71,2022-01-24 03:45:00,91934,12.41,28.27,24.200000000000003,97.9,0.0,,,,0.009,8.47e-06,
-14.28,-170.71,2022-01-24 04:00:00,91935,12.41,28.21,24.183333333333334,98.1,0.0,,,,0.01,8.9e-06,
-14.28,-170.71,2022-01-24 04:15:00,91936,12.4,28.19,24.111111111111114,98.0,0.0,,,,0.009,8.26e-06,
-14.28,-170.71,2022-01-24 04:30:00,91937,12.4,28.18,24.022222222222222,97.8,0.0,,,,0.003,2.9e-06,
-14.28,-170.71,2022-01-24 04:45:00,91938,12.39,28.07,24.055555555555557,97.8,0.0,,,,0.008,6.76e-06,
-14.28,-170.71,2022-01-24 05:00:00,91939,12.39,28.1,24.08888888888889,97.7,0.0,,,,0.006,5.15e-06,
-14.28,-170.71,2022-01-24 05:15:00,91940,12.38,28.22,24.283333333333328,96.9,0.0,,,,0.005,4.72e-06,
-14.28,-170.71,2022-01-24 05:30:00,91941,12.38,28.3,24.361111111111107,96.7,0.0,,,,0.006,5.15e-06,
-14.28,-170.71,2022-01-24 05:45:00,91942,12.37,28.3,24.333333333333332,97.0,0.0,,,,0.013,1.15e-05,
-14.28,-170.71,2022-01-24 06:00:00,91943,12.37,28.27,24.283333333333328,97.3,0.0,,,,0.697,0.0006271371,
-14.28,-170.71,2022-01-24 06:15:00,91944,12.37,28.35,24.272222222222222,97.2,0.0,,,,5.305,0.004774909,
-14.28,-170.71,2022-01-24 06:30:00,91945,12.37,28.4,24.233333333333334,97.6,0.0,,,,15.42,0.01387918,
-14.28,-170.71,2022-01-24 06:45:00,91946,12.38,28.44,24.377777777777776,97.8,0.0,,,,25.02,0.02251462,
-14.28,-170.71,2022-01-24 07:00:00,91947,12.39,28.67,24.499999999999996,97.2,0.0,,,,36.37,0.03273287,
-14.28,-170.71,2022-01-24 07:15:00,91948,12.58,29.5,24.855555555555554,96.0,0.0,,,,114.7,0.1032429,
-14.28,-170.71,2022-01-24 07:30:00,91949,13.13,32.08,26.3,89.2,0.0,,,,255.9,0.2303258,
-14.28,-170.71,2022-01-24 07:45:00,91950,13.21,34.79,27.83333333333333,85.0,0.0,,,,316.0,0.2844058,
-14.28,-170.71,2022-01-24 08:00:00,91951,13.28,37.33,28.944444444444443,77.26,0.0,,,,379.1,0.341172,
-14.28,-170.71,2022-01-24 08:15:00,91952,13.2,39.57,29.22222222222222,78.61,0.0,,,,383.0,0.3446666,
-14.28,-170.71,2022-01-24 08:30:00,91953,13.27,41.03,29.333333333333332,70.77,0.0,,,,512.0,0.4608379,
-14.28,-170.71,2022-01-24 08:45:00,91954,13.15,40.63,29.166666666666668,73.35,0.0,,,,406.6,0.3659273,
-14.28,-170.71,2022-01-24 09:00:00,91955,12.96,40.72,29.166666666666668,78.89,0.0,,,,180.6,0.1625404,
-14.28,-170.71,2022-01-24 09:15:00,91956,12.99,38.59,28.61111111111111,78.65,0.0,,,,235.7,0.2121331,
-14.28,-170.71,2022-01-24 09:30:00,91957,13.14,38.95,29.38888888888889,74.15,0.0,,,,454.4,0.4089945,
-14.28,-170.71,2022-01-24 09:45:00,91958,13.26,41.22,30.22222222222222,74.1,0.0,,,,581.0,0.522921,
-14.28,-170.71,2022-01-24 10:00:00,91959,12.86,40.82,29.22222222222222,79.68,0.0,,,,134.6,0.1211562,
-14.28,-170.71,2022-01-24 10:15:00,91960,13.23,40.3,29.0,75.1,0.0,,,,625.0,0.562492,
-14.28,-170.71,2022-01-24 10:30:00,91961,13.32,42.21,30.666666666666668,71.68,0.0,,,,737.7,0.6639668,
-14.28,-170.71,2022-01-24 10:45:00,91962,13.18,42.76,30.555555555555557,72.52,0.0,,,,403.4,0.3630745,
-14.28,-170.71,2022-01-24 11:00:00,91963,13.17,41.71,28.77777777777778,79.12,0.0,,,,419.4,0.3774773,
-14.28,-170.71,2022-01-24 11:15:00,91964,13.26,39.78,28.72222222222222,75.84,0.0,,,,378.6,0.3407469,
-14.28,-170.71,2022-01-24 11:30:00,91965,13.32,40.44,30.333333333333332,72.68,0.0,,,,602.4,0.5421628,
-14.28,-170.71,2022-01-24 11:45:00,91966,13.32,42.02,31.38888888888889,71.6,0.0,,,,690.6,0.6215627,
-14.28,-170.71,2022-01-24 12:00:00,91967,13.23,42.5,31.11111111111111,71.57,0.0,,,,868.0,0.7814945,
-14.28,-170.71,2022-01-24 12:15:00,91968,13.12,41.99,31.27777777777778,68.48,0.0,,,,596.9,0.5372046,
-14.28,-170.71,2022-01-24 12:30:00,91969,13.22,42.2,31.0,74.51,0.0,,,,370.1,0.333105,
-14.28,-170.71,2022-01-24 12:45:00,91970,13.21,41.65,31.11111111111111,71.47,0.0,,,,877.0,0.7895091,
-14.28,-170.71,2022-01-24 13:00:00,91971,13.23,41.78,30.72222222222222,72.52,0.0,,,,407.9,0.3670978,
-14.28,-170.71,2022-01-24 13:15:00,91972,13.2,41.56,30.88888888888889,71.28,0.0,,,,731.3,0.6581442,
-14.28,-170.71,2022-01-24 13:30:00,91973,13.15,42.16,31.77777777777778,72.37,0.0,,,,589.9,0.5309545,
-14.28,-170.71,2022-01-24 13:45:00,91974,13.15,42.58,31.666666666666668,68.49,0.0,,,,618.9,0.5570297,
-14.28,-170.71,2022-01-24 14:00:00,91975,13.23,43.11,31.27777777777778,74.33,0.0,,,,569.6,0.5125999,
-14.28,-170.71,2022-01-24 14:15:00,91976,13.1,42.89,30.944444444444443,73.43,0.0,,,,475.9,0.4283248,
-14.28,-170.71,2022-01-24 14:30:00,91977,13.03,41.98,31.166666666666668,67.98,0.0,,,,546.2,0.4915941,
-14.28,-170.71,2022-01-24 14:45:00,91978,12.97,43.16,32.388888888888886,65.27,0.0,,,,852.0,0.7664407,
-14.28,-170.71,2022-01-24 15:00:00,91979,12.96,45.04,33.0,65.46,0.0,,,,812.0,0.7306001,
-14.28,-170.71,2022-01-24 15:15:00,91980,12.93,46.13,32.888888888888886,66.01,0.0,,,,779.4,0.7015029,
-14.28,-170.71,2022-01-24 15:30:00,91981,13.09,46.8,33.0,65.32,0.0,,,,764.1,0.6876779,
-14.28,-170.71,2022-01-24 15:45:00,91982,13.08,47.03,32.72222222222222,66.19,0.0,,,,707.4,0.6366498,
-14.28,-170.71,2022-01-24 16:00:00,91983,13.21,47.52,32.388888888888886,67.55,0.0,,,,688.4,0.619527,
-14.28,-170.71,2022-01-24 16:15:00,91984,13.08,47.16,32.166666666666664,70.79,0.0,,,,615.4,0.5538366,
-14.28,-170.71,2022-01-24 16:30:00,91985,12.93,46.94,31.444444444444443,69.31,0.0,,,,532.4,0.4791548,
-14.28,-170.71,2022-01-24 16:45:00,91986,12.88,46.0,31.5,72.95,0.0,,,,468.7,0.4218375,
-14.28,-170.71,2022-01-24 17:00:00,91987,12.74,45.44,30.88888888888889,72.36,0.0,,,,369.8,0.3328277,
-14.28,-170.71,2022-01-24 17:15:00,91988,12.67,44.57,29.333333333333332,83.3,0.0,,,,82.9,0.07457098,
-14.28,-170.71,2022-01-24 17:30:00,91989,12.64,41.9,28.444444444444443,82.6,0.0,,,,49.33,0.04439943,
-14.28,-170.71,2022-01-24 17:45:00,91990,12.64,39.05,28.5,82.9,0.0,,,,62.47,0.05622128,
-14.28,-170.71,2022-01-24 18:00:00,91991,12.61,37.22,28.277777777777782,84.0,0.0,,,,52.69,0.04742227,
-14.28,-170.71,2022-01-24 18:15:00,91992,12.59,36.09,27.88888888888889,87.7,0.0,,,,27.33,0.02460047,
-14.28,-170.71,2022-01-24 18:30:00,91993,12.58,35.11,27.38888888888889,88.3,0.0,,,,23.24,0.02091777,
-14.28,-170.71,2022-01-24 18:45:00,91994,12.57,34.28,26.999999999999996,90.3,0.0,,,,12.78,0.01150534,
-14.28,-170.71,2022-01-24 19:00:00,91995,12.57,33.55,26.722222222222218,90.7,0.0,,,,4.049,0.003643874,
-14.28,-170.71,2022-01-24 19:15:00,91996,12.56,32.91,26.59444444444445,91.2,0.0,,,,0.463,0.0004165898,
-14.28,-170.71,2022-01-24 19:30:00,91997,12.56,32.39,26.43888888888889,91.0,0.0,,,,0.014,1.27e-05,
-14.28,-170.71,2022-01-24 19:45:00,91998,12.56,32.0,26.555555555555557,91.3,0.0,,,,0.005,4.08e-06,
-14.28,-170.71,2022-01-24 20:00:00,91999,12.55,31.94,26.833333333333332,90.3,0.0,,,,0.005,4.93e-06,
-14.28,-170.71,2022-01-24 20:15:00,92000,12.55,31.92,26.666666666666668,91.6,0.0,,,,0.008,7.29e-06,
-14.28,-170.71,2022-01-24 20:30:00,92001,12.55,31.69,26.38888888888889,91.9,0.0,,,,0.012,1.08e-05,
-14.28,-170.71,2022-01-24 20:45:00,92002,12.54,31.39,26.088888888888885,92.4,0.0,,,,0.009,7.72e-06,
-14.28,-170.71,2022-01-24 21:00:00,92003,12.54,31.1,25.98333333333333,93.3,0.0,,,,0.008,7.19e-06,
-14.28,-170.71,2022-01-24 21:15:00,92004,12.53,30.92,25.938888888888886,93.7,0.0,,,,0.006,5.68e-06,
-14.28,-170.71,2022-01-24 21:30:00,92005,12.53,30.78,26.149999999999995,93.2,0.0,,,,0.004,3.54e-06,
-14.28,-170.71,2022-01-24 21:45:00,92006,12.52,30.89,26.327777777777776,93.5,0.0,,,,0.01,8.8e-06,
-14.28,-170.71,2022-01-24 22:00:00,92007,12.52,30.85,26.350000000000005,93.9,0.0,,,,0.008,6.86e-06,
-14.28,-170.71,2022-01-24 22:15:00,92008,12.52,30.85,26.266666666666666,95.0,0.0,,,,0.007,6.65e-06,
-14.28,-170.71,2022-01-24 22:30:00,92009,12.51,30.75,26.11111111111111,95.6,0.0,,,,0.011,1.02e-05,
-14.28,-170.71,2022-01-24 22:45:00,92010,12.51,30.69,26.149999999999995,95.0,0.0,,,,0.003,3e-06,
-14.28,-170.71,2022-01-24 23:00:00,92011,12.5,30.65,26.04444444444444,95.8,0.0,,,,0.007,6.65e-06,
-14.28,-170.71,2022-01-24 23:15:00,92012,12.5,30.49,25.866666666666667,95.9,0.0,,,,0.011,1.03e-05,
-14.28,-170.71,2022-01-24 23:30:00,92013,12.49,30.3,25.611111111111107,96.3,0.0,,,,0.002,1.61e-06,
-14.28,-170.71,2022-01-24 23:45:00,92014,12.49,30.09,25.477777777777778,96.8,0.0,,,,0.009,8.47e-06,
-14.28,-170.71,2022-01-25 00:00:00,92015,12.48,29.95,25.472222222222218,97.2,0.0,,,,0.008,7.08e-06,
-14.28,-170.71,2022-01-25 00:15:00,92016,12.48,29.78,25.477777777777778,97.1,0.0,,,,0.006,5.36e-06,
-14.28,-170.71,2022-01-25 00:30:00,92017,12.48,29.78,25.422222222222224,97.3,0.0,,,,0.005,4.18e-06,
-14.28,-170.71,2022-01-25 00:45:00,92018,12.47,29.61,25.33333333333333,97.8,0.0,,,,0.005,4.61e-06,
-14.28,-170.71,2022-01-25 01:00:00,92019,12.46,29.59,25.18888888888889,98.1,0.0,,,,0.01,9.33e-06,
-14.28,-170.71,2022-01-25 01:15:00,92020,12.46,29.42,25.12777777777778,98.2,0.0,,,,0.008,6.76e-06,
-14.28,-170.71,2022-01-25 01:30:00,92021,12.45,29.33,25.038888888888884,98.4,0.0,,,,0.007,6.01e-06,
-14.28,-170.71,2022-01-25 01:45:00,92022,12.45,29.28,24.97222222222222,98.5,0.0,,,,0.006,5.36e-06,
-14.28,-170.71,2022-01-25 02:00:00,92023,12.44,29.14,24.844444444444445,98.5,0.0,,,,0.005,4.72e-06,
-14.28,-170.71,2022-01-25 02:15:00,92024,12.44,29.06,24.844444444444445,98.5,0.0,,,,0.005,4.4e-06,
-14.28,-170.71,2022-01-25 02:30:00,92025,12.43,28.98,24.938888888888886,98.6,0.0,,,,0.005,4.72e-06,
-14.28,-170.71,2022-01-25 02:45:00,92026,12.43,28.97,24.938888888888886,98.8,0.0,,,,0.003,3e-06,
-14.28,-170.71,2022-01-25 03:00:00,92027,12.42,28.94,24.922222222222224,98.9,0.0,,,,0.007,6.22e-06,
-14.28,-170.71,2022-01-25 03:15:00,92028,12.42,28.92,24.866666666666667,99.0,0.0,,,,0.013,1.16e-05,
-14.28,-170.71,2022-01-25 03:30:00,92029,12.41,28.87,24.88888888888889,99.3,0.0,,,,0.008,7.4e-06,
-14.28,-170.71,2022-01-25 03:45:00,92030,12.4,28.87,24.92777777777778,99.3,0.0,,,,0.01,9.33e-06,
-14.28,-170.71,2022-01-25 04:00:00,92031,12.4,28.92,24.93333333333333,99.5,0.0,,,,0.007,5.9e-06,
-14.28,-170.71,2022-01-25 04:15:00,92032,12.4,28.91,25.005555555555556,99.5,0.0,,,,0.012,1.05e-05,
-14.28,-170.71,2022-01-25 04:30:00,92033,12.39,28.96,25.02777777777778,99.6,0.0,,,,0.01,8.8e-06,
-14.28,-170.71,2022-01-25 04:45:00,92034,12.39,28.95,24.88333333333334,99.4,0.0,,,,0.008,7.08e-06,
-14.28,-170.71,2022-01-25 05:00:00,92035,12.38,28.86,24.67222222222222,99.1,0.0,,,,0.009,7.72e-06,
-14.28,-170.71,2022-01-25 05:15:00,92036,12.38,28.76,24.544444444444448,98.8,0.0,,,,0.007,6.44e-06,
-14.28,-170.71,2022-01-25 05:30:00,92037,12.37,28.63,24.355555555555558,98.7,0.0,,,,0.006,5.68e-06,
-14.28,-170.71,2022-01-25 05:45:00,92038,12.37,28.49,24.111111111111114,98.8,0.0,,,,0.011,1.03e-05,
-14.28,-170.71,2022-01-25 06:00:00,92039,12.37,28.33,24.14444444444444,98.9,0.0,,,,0.669,0.0006024679,
-14.28,-170.71,2022-01-25 06:15:00,92040,12.36,28.3,24.194444444444443,99.2,0.0,,,,4.175,0.003757889,
-14.28,-170.71,2022-01-25 06:30:00,92041,12.37,28.37,24.416666666666668,99.3,0.0,,,,10.57,0.009515174,
-14.28,-170.71,2022-01-25 06:45:00,92042,12.37,28.62,24.73333333333333,99.1,0.0,,,,18.18,0.01636359,
-14.28,-170.71,2022-01-25 07:00:00,92043,12.38,28.81,24.899999999999995,98.9,0.0,,,,25.62,0.02305767,
-14.28,-170.71,2022-01-25 07:15:00,92044,12.59,29.7,25.233333333333334,98.0,0.0,,,,112.2,0.1009866,
-14.28,-170.71,2022-01-25 07:30:00,92045,13.16,32.52,26.62777777777778,92.0,0.0,,,,270.4,0.2433411,
-14.28,-170.71,2022-01-25 07:45:00,92046,13.12,34.59,27.88888888888889,88.4,0.0,,,,258.7,0.2327894,
-14.28,-170.71,2022-01-25 08:00:00,92047,13.27,37.22,29.27777777777778,82.6,0.0,,,,374.6,0.3371446,
-14.28,-170.71,2022-01-25 08:15:00,92048,13.31,40.3,30.72222222222222,75.62,0.0,,,,487.0,0.4382748,
-14.28,-170.71,2022-01-25 08:30:00,92049,13.3,42.04,29.666666666666668,77.85,0.0,,,,548.8,0.4939002,
-14.28,-170.71,2022-01-25 08:45:00,92050,13.23,42.3,29.61111111111111,78.75,0.0,,,,470.4,0.4233913,
-14.28,-170.71,2022-01-25 09:00:00,92051,12.74,41.43,28.277777777777782,87.8,0.0,,,,73.97,0.06657125,
-14.28,-170.71,2022-01-25 09:15:00,92052,12.85,38.38,28.111111111111107,85.0,0.0,,,,186.1,0.1675242,
-14.28,-170.71,2022-01-25 09:30:00,92053,12.87,36.37,28.22222222222222,87.5,0.0,,,,248.6,0.2237766,
-14.28,-170.71,2022-01-25 09:45:00,92054,12.88,35.5,28.111111111111107,86.7,0.0,,,,217.4,0.1956609,
-14.28,-170.71,2022-01-25 10:00:00,92055,12.83,34.51,28.055555555555557,85.6,0.254,,,,165.0,0.1484816,
-14.28,-170.71,2022-01-25 10:15:00,92056,12.71,33.81,27.22222222222222,93.2,2.032,,,,96.7,0.08706684,
-14.28,-170.71,2022-01-25 10:30:00,92057,12.7,32.7,26.722222222222218,96.0,0.508,,,,104.7,0.09421462,
-14.28,-170.71,2022-01-25 10:45:00,92058,12.76,32.14,26.77777777777778,96.8,0.7619999999999999,,,,154.3,0.138849,
-14.28,-170.71,2022-01-25 11:00:00,92059,13.1,33.95,27.333333333333332,96.0,0.254,,,,382.6,0.3443078,
-14.28,-170.71,2022-01-25 11:15:00,92060,12.97,33.78,27.61111111111111,94.9,0.0,,,,217.7,0.195963,
-14.28,-170.71,2022-01-25 11:30:00,92061,13.11,34.21,27.666666666666668,95.1,0.0,,,,413.9,0.3725496,
-14.28,-170.71,2022-01-25 11:45:00,92062,13.1,34.94,28.277777777777782,90.7,0.0,,,,399.0,0.3591101,
-14.28,-170.71,2022-01-25 12:00:00,92063,12.99,34.4,27.555555555555554,93.2,2.2859999999999996,,,,219.7,0.1977082,
-14.28,-170.71,2022-01-25 12:15:00,92064,13.09,33.74,27.722222222222225,95.7,1.016,,,,289.7,0.2607616,
-14.28,-170.71,2022-01-25 12:30:00,92065,13.08,33.67,27.61111111111111,95.4,0.0,,,,273.3,0.2459444,
-14.28,-170.71,2022-01-25 12:45:00,92066,13.09,33.73,27.83333333333333,92.9,0.0,,,,295.4,0.2658456,
-14.28,-170.71,2022-01-25 13:00:00,92067,13.14,34.24,27.88888888888889,90.2,0.254,,,,330.5,0.297467,
-14.28,-170.71,2022-01-25 13:15:00,92068,12.95,34.04,28.166666666666668,94.9,0.254,,,,180.2,0.1622044,
-14.28,-170.71,2022-01-25 13:30:00,92069,13.03,33.63,27.555555555555554,93.7,0.508,,,,248.2,0.2233712,
-14.28,-170.71,2022-01-25 13:45:00,92070,13.23,34.13,28.388888888888886,91.1,0.0,,,,403.0,0.3626713,
-14.28,-170.71,2022-01-25 14:00:00,92071,13.24,35.06,28.5,90.9,0.0,,,,368.4,0.3315315,
-14.28,-170.71,2022-01-25 14:15:00,92072,13.34,37.32,29.166666666666668,88.5,0.0,,,,549.4,0.4944482,
-14.28,-170.71,2022-01-25 14:30:00,92073,13.34,39.07,29.444444444444443,82.1,0.0,,,,598.6,0.5387193,
-14.28,-170.71,2022-01-25 14:45:00,92074,13.09,39.32,29.555555555555557,81.2,0.0,,,,643.7,0.5793527,
-14.28,-170.71,2022-01-25 15:00:00,92075,13.01,40.18,29.5,78.64,0.0,,,,677.8,0.6100324,
-14.28,-170.71,2022-01-25 15:15:00,92076,13.07,41.38,30.61111111111111,81.4,0.0,,,,650.4,0.5853422,
-14.28,-170.71,2022-01-25 15:30:00,92077,13.1,42.21,29.88888888888889,77.93,0.0,,,,575.2,0.5176542,
-14.28,-170.71,2022-01-25 15:45:00,92078,13.07,42.43,30.27777777777778,79.47,0.0,,,,642.5,0.5782207,
-14.28,-170.71,2022-01-25 16:00:00,92079,12.91,42.82,30.444444444444443,73.69,0.0,,,,623.7,0.5613387,
-14.28,-170.71,2022-01-25 16:15:00,92080,12.89,43.55,30.944444444444443,82.4,0.0,,,,521.9,0.4697415,
-14.28,-170.71,2022-01-25 16:30:00,92081,12.76,43.43,30.333333333333332,78.31,0.0,,,,487.8,0.439005,
-14.28,-170.71,2022-01-25 16:45:00,92082,12.7,43.07,28.944444444444443,86.0,0.0,,,,312.4,0.2811322,
-14.28,-170.71,2022-01-25 17:00:00,92083,12.69,41.85,28.555555555555557,88.1,0.0,,,,354.5,0.3190126,
-14.28,-170.71,2022-01-25 17:15:00,92084,12.65,40.82,27.22222222222222,89.1,0.0,,,,81.4,0.07329525,
-14.28,-170.71,2022-01-25 17:30:00,92085,12.63,38.33,27.16666666666667,88.9,0.0,,,,56.59,0.05093197,
-14.28,-170.71,2022-01-25 17:45:00,92086,12.61,36.06,26.944444444444443,90.5,0.0,,,,43.86,0.03947189,
-14.28,-170.71,2022-01-25 18:00:00,92087,12.6,34.55,26.533333333333335,90.6,0.0,,,,35.48,0.03193123,
-14.28,-170.71,2022-01-25 18:15:00,92088,12.59,33.51,26.261111111111106,90.7,0.0,,,,29.67,0.02670422,
-14.28,-170.71,2022-01-25 18:30:00,92089,12.58,32.73,26.016666666666666,91.9,0.0,,,,23.61,0.02124522,
-14.28,-170.71,2022-01-25 18:45:00,92090,12.57,32.03,25.650000000000002,93.6,0.0,,,,15.76,0.01418529,
-14.28,-170.71,2022-01-25 19:00:00,92091,12.56,31.47,25.222222222222225,94.6,0.0,,,,7.951,0.007155606,
-14.28,-170.71,2022-01-25 19:15:00,92092,12.55,30.94,24.944444444444446,95.0,0.0,,,,1.796,0.001616806,
-14.28,-170.71,2022-01-25 19:30:00,92093,12.54,30.36,24.822222222222226,94.6,0.0,,,,0.021,1.88e-05,
-14.28,-170.71,2022-01-25 19:45:00,92094,12.54,29.96,24.844444444444445,95.3,0.0,,,,0.006,5.04e-06,
-14.28,-170.71,2022-01-25 20:00:00,92095,12.54,29.7,24.75,95.6,0.0,,,,0.009,8.15e-06,
-14.28,-170.71,2022-01-25 20:15:00,92096,12.53,29.48,24.65555555555555,96.1,0.0,,,,0.006,5.15e-06,
-14.28,-170.71,2022-01-25 20:30:00,92097,12.53,29.31,24.61111111111111,95.7,0.0,,,,0.011,1.02e-05,
-14.28,-170.71,2022-01-25 20:45:00,92098,12.52,29.19,24.688888888888886,96.6,0.0,,,,0.006,5.68e-06,
-14.28,-170.71,2022-01-25 21:00:00,92099,12.52,29.09,24.777777777777775,97.0,0.0,,,,0.009,8.47e-06,
-14.28,-170.71,2022-01-25 21:15:00,92100,12.51,29.03,24.67777777777778,97.3,0.0,,,,0.008,7.08e-06,
-14.28,-170.71,2022-01-25 21:30:00,92101,12.5,28.98,24.633333333333336,96.9,0.0,,,,0.006,5.58e-06,
-14.28,-170.71,2022-01-25 21:45:00,92102,12.5,28.97,24.716666666666665,97.5,0.0,,,,0.012,1.08e-05,
-14.28,-170.71,2022-01-25 22:00:00,92103,12.5,28.94,24.833333333333332,97.8,0.0,,,,0.005,4.83e-06,
-14.28,-170.71,2022-01-25 22:15:00,92104,12.49,28.98,24.977777777777774,98.1,0.0,,,,0.008,7.62e-06,
-14.28,-170.71,2022-01-25 22:30:00,92105,12.49,29.03,25.077777777777776,98.2,0.0,,,,0.009,7.94e-06,
